acousticness,artist,danceability,day,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,month,position,speechiness,tempo,time_signature,title,valence,year
0.367,"stock, aitken, waterman",0.567,7.0,195606.0,0.759,0.0775,0.0,0.309,-6.832,1.0,11.0,9.0,0.166,199.727,4.0,roadblock,0.865,1987.0
0.0338,michael jackson,0.779,14.0,264733.0,0.909,0.0388,7.0,0.605,-4.558,0.0,11.0,1.0,0.0885,127.976,4.0,bad (remix),0.605,1987.0
0.00251,sybil,0.756,14.0,237867.0,0.946,0.0854,11.0,0.142,-8.184,0.0,11.0,4.0,0.0739,131.982,4.0,my love is guaranteed (remix),0.529,1987.0
0.00307,hubert kah,0.733,14.0,226040.0,0.713,0.27,7.0,0.148,-6.867,1.0,11.0,8.0,0.0419,120.033,4.0,military drums,0.209,1987.0
0.0411,abc,0.718,28.0,293093.0,0.884,0.0158,7.0,0.119,-8.012,1.0,11.0,3.0,0.0336,112.326,4.0,the night you murdered love,0.926,1987.0
0.000383,george michael,0.763,28.0,542800.0,0.572,0.109,11.0,0.109,-9.487,1.0,11.0,5.0,0.0817,94.895,4.0,hard day (remix),0.526,1987.0
0.000251,nitzer ebb,0.643,12.0,543680.0,0.988,0.733,10.0,0.563,-4.457,0.0,12.0,9.0,0.078,127.01,4.0,join in the chant (remix),0.476,1987.0
0.00116,m/a/r/r/s,0.751,19.0,250960.0,0.632,0.4,7.0,0.0549,-14.803,1.0,12.0,1.0,0.0585,112.992,4.0,pump up the volume,0.68,1987.0
0.0604,nocera,0.71,19.0,254480.0,0.902,0.0544,10.0,0.0769,-5.734,0.0,12.0,8.0,0.046,117.698,4.0,let's go,0.87,1987.0
0.115,rick astley,0.721,16.0,213573.0,0.939,3.79e-05,8.0,0.108,-11.823,1.0,1.0,1.0,0.0376,113.309,4.0,never gonna give you up,0.914,1988.0
0.152,pet shop boys & dusty springfield,0.712,23.0,263360.0,0.875,0.00201,5.0,0.114,-5.281,1.0,1.0,1.0,0.0336,118.026,4.0,what have i done to deserve this?,0.915,1988.0
0.0473,inxs,0.793,23.0,181240.0,0.61,0.487,0.0,0.0877,-7.685,1.0,1.0,7.0,0.0832,108.698,4.0,need you tonight,0.781,1988.0
0.00249,michael jackson,0.779,30.0,534139.0,0.875,2.25e-05,11.0,0.148,-8.028,0.0,1.0,1.0,0.254,130.023,4.0,the way you make me feel (remix),0.35,1988.0
0.046,the communards,0.583,6.0,285067.0,0.835,0.0436,5.0,0.208,-7.984,1.0,2.0,2.0,0.0286,132.18,4.0,never can say goodbye,0.864,1988.0
0.0161,jody watley,0.704,13.0,275373.0,0.879,0.507,2.0,0.299,-5.652,1.0,2.0,1.0,0.0462,118.848,4.0,some kind of lover (remix),0.714,1988.0
7.43e-05,age of chance,0.579,20.0,224469.0,0.783,0.219,9.0,0.486,-14.368,1.0,2.0,8.0,0.0417,126.06,4.0,don't get mad...get even!,0.525,1988.0
0.0133,tka,0.675,5.0,294200.0,0.574,8.68e-06,6.0,0.188,-14.058,0.0,3.0,6.0,0.0602,115.44,4.0,tears may fall,0.512,1988.0
0.00838,tina b.,0.741,5.0,485495.0,0.651,0.0064,2.0,0.113,-12.714,1.0,3.0,7.0,0.0441,119.141,4.0,miracles explode,0.831,1988.0
0.0275,blue mercedes,0.645,12.0,195667.0,0.887,0.275,5.0,0.147,-9.29,1.0,3.0,1.0,0.0421,120.086,4.0,i want to be your property,0.934,1988.0
0.0772,royal house,0.834,26.0,211413.0,0.977,0.00951,9.0,0.0715,-3.132,0.0,3.0,8.0,0.159,123.079,4.0,party people,0.8,1988.0
0.222,big pig,0.782,9.0,218333.0,0.673,2.51e-05,1.0,0.271,-10.088,1.0,4.0,7.0,0.0278,119.949,4.0,breakaway,0.5,1988.0
0.41,natalie cole,0.901,16.0,268667.0,0.576,9.72e-05,5.0,0.0447,-10.314,0.0,4.0,1.0,0.0566,124.995,4.0,pink cadillac,0.959,1988.0
0.0116,pet shop boys,0.533,16.0,234907.0,0.783,0.0565,7.0,0.186,-10.61,1.0,4.0,8.0,0.0366,124.874,4.0,always on my mind,0.726,1988.0
0.0335,taylor dayne,0.645,23.0,445453.0,0.974,0.0434,11.0,0.0761,-6.269,0.0,4.0,1.0,0.0521,119.467,4.0,prove your love (remix),0.932,1988.0
0.0693,noel,0.756,21.0,320640.0,0.649,4.05e-05,7.0,0.075,-11.508,1.0,5.0,1.0,0.0669,119.592,4.0,like a child,0.825,1988.0
0.0876,rick astley,0.627,28.0,200547.0,0.99,9.56e-06,11.0,0.0728,-4.415,0.0,5.0,1.0,0.046,115.133,4.0,together forever (remix),0.93,1988.0
0.154,orchestral manoeuvres in the dark,0.629,28.0,238600.0,0.823,0.000386,0.0,0.0891,-7.325,1.0,5.0,6.0,0.0276,124.862,4.0,dreaming,0.604,1988.0
0.038,narada,0.721,4.0,313747.0,0.617,0.001,9.0,0.118,-12.841,0.0,6.0,1.0,0.0516,117.091,4.0,divine emotions,0.833,1988.0
0.0234,kylie minogue,0.737,4.0,202413.0,0.967,0.644,7.0,0.336,-4.896,1.0,6.0,10.0,0.0315,116.082,4.0,i should be so lucky,0.886,1988.0
0.0864,when in rome,0.629,11.0,220960.0,0.876,7.72e-05,0.0,0.0431,-10.141,1.0,6.0,1.0,0.0444,118.01,4.0,the promise,0.358,1988.0
0.0937,jody watley,0.674,11.0,291293.0,0.893,0.247,1.0,0.134,-11.026,1.0,6.0,8.0,0.0471,116.182,4.0,most of all (remix),0.904,1988.0
0.0398,johnny kemp,0.786,18.0,331067.0,0.745,1.68e-06,11.0,0.779,-7.012,0.0,6.0,1.0,0.0381,114.951,4.0,just got paid,0.946,1988.0
0.0462,nia peeples,0.802,25.0,388333.0,0.567,0.223,7.0,0.0605,-11.493,1.0,6.0,1.0,0.0677,115.926,4.0,trouble,0.835,1988.0
0.0319,pebbles,0.691,25.0,235013.0,0.865,0.017,10.0,0.0676,-7.143,0.0,6.0,2.0,0.056,114.905,4.0,mercedes boy,0.966,1988.0
0.000374,j.j. fad,0.825,25.0,232307.0,0.391,0.00188,7.0,0.0608,-15.962,1.0,6.0,10.0,0.202,132.104,4.0,supersonic,0.396,1988.0
0.0529,ten city,0.756,9.0,550427.0,0.536,0.000465,3.0,0.105,-13.248,0.0,7.0,8.0,0.0891,120.189,4.0,right back to you,0.846,1988.0
0.00267,kraze,0.832,16.0,242022.0,0.79,0.75,0.0,0.0972,-4.729,1.0,7.0,5.0,0.0425,121.034,4.0,the party,0.425,1988.0
0.00665,information society,0.766,23.0,275533.0,0.734,0.0238,0.0,0.209,-11.217,1.0,7.0,1.0,0.056,118.221,4.0,what's on your mind (pure energy),0.753,1988.0
0.0154,simon harris,0.784,23.0,201640.0,0.884,0.121,11.0,0.189,-10.134,0.0,7.0,3.0,0.0554,113.769,4.0,bass (how low can you go?),0.915,1988.0
0.0406,bomb the bass,0.732,30.0,202987.0,0.803,0.75,7.0,0.069,-9.491,1.0,7.0,1.0,0.0515,113.836,4.0,beat dis,0.471,1988.0
0.246,siedah garrett,0.673,6.0,324333.0,0.804,5.79e-05,9.0,0.0927,-10.344,1.0,8.0,1.0,0.0351,117.979,4.0,k.i.s.s.i.n.g. (remix),0.881,1988.0
0.0707,vanessa williams,0.81,13.0,267760.0,0.761,0.0125,11.0,0.0426,-7.582,0.0,8.0,1.0,0.0529,112.593,4.0,the right stuff,0.587,1988.0
0.0489,bros,0.632,13.0,241987.0,0.781,1.76e-05,5.0,0.165,-9.26,1.0,8.0,10.0,0.0289,123.476,4.0,when will i be famous?,0.618,1988.0
0.197,whitney houston,0.758,20.0,321667.0,0.844,3.98e-06,1.0,0.242,-9.453,1.0,8.0,1.0,0.0482,120.571,4.0,love will save the day,0.766,1988.0
0.0177,erasure,0.747,20.0,218627.0,0.851,6.47e-06,0.0,0.337,-6.732,1.0,8.0,4.0,0.0313,122.12,4.0,chains of love,0.768,1988.0
0.000939,book of love,0.515,20.0,265373.0,0.801,0.101,7.0,0.0575,-10.436,1.0,8.0,5.0,0.0321,119.939,4.0,pretty boys and pretty girls,0.483,1988.0
0.0562,elton john,0.66,20.0,275373.0,0.886,0.00133,9.0,0.0329,-8.286,0.0,8.0,7.0,0.0353,134.904,4.0,i don't wanna go on with you like that,0.964,1988.0
0.311,sparks,0.615,27.0,271104.0,0.885,0.00107,0.0,0.0963,-5.002,0.0,8.0,8.0,0.0264,115.202,4.0,so important,0.705,1988.0
0.000378,sweet sensation,0.724,10.0,368333.0,0.79,0.482,1.0,0.0545,-11.389,1.0,9.0,1.0,0.0699,115.421,4.0,never let you go,0.962,1988.0
0.0561,stevie b,0.75,10.0,284160.0,0.675,8.97e-06,0.0,0.0392,-10.285,0.0,9.0,5.0,0.0397,119.188,4.0,spring love,0.805,1988.0
0.00664,george michael,0.528,17.0,486107.0,0.962,0.148,11.0,0.305,-8.142,1.0,9.0,1.0,0.0744,196.785,4.0,monkey (remix),0.815,1988.0
0.115,blue mercedes,0.68,17.0,242893.0,0.86,0.000113,0.0,0.31,-12.242,0.0,9.0,5.0,0.0483,120.025,4.0,love is the gun,0.937,1988.0
0.0179,james brown,0.899,24.0,313120.0,0.865,0.3,8.0,0.098,-6.076,0.0,9.0,5.0,0.105,108.974,4.0,static,0.745,1988.0
0.0108,sequal,0.708,24.0,264253.0,0.814,0.000255,11.0,0.047,-6.712,0.0,9.0,9.0,0.0359,119.659,4.0,tell the truth,0.553,1988.0
0.00332,"evelyn ""champagne"" king",0.681,1.0,359307.0,0.691,0.00459,6.0,0.116,-12.943,1.0,10.0,5.0,0.0428,111.931,4.0,hold on to what you've got,0.7,1988.0
0.21,rick astley,0.81,1.0,220827.0,0.619,0.000261,6.0,0.261,-12.61,0.0,10.0,8.0,0.0287,108.043,4.0,it would take a strong strong man,0.939,1988.0
0.000463,nia peeples,0.773,1.0,267600.0,0.738,0.198,10.0,0.0314,-12.383,0.0,10.0,10.0,0.0715,116.047,4.0,high time,0.875,1988.0
0.105,nu shooz,0.742,8.0,268107.0,0.87,0.131,1.0,0.0816,-7.816,0.0,10.0,2.0,0.0529,114.172,4.0,are you lookin' for somebody nu,0.969,1988.0
0.0226,hanson & davis,0.798,15.0,383640.0,0.697,0.932,11.0,0.114,-10.105,0.0,10.0,7.0,0.0354,118.137,4.0,can't stop,0.491,1988.0
0.0669,mel & kim,0.595,22.0,207053.0,0.988,4.98e-05,0.0,0.143,-4.784,1.0,10.0,9.0,0.0683,118.112,4.0,that's the way it is,0.882,1988.0
0.026,was (not was),0.807,29.0,327093.0,0.883,7.45e-05,2.0,0.541,-8.915,0.0,10.0,1.0,0.0949,118.081,4.0,spy in the house of love,0.878,1988.0
0.161,terence trent d'arby,0.722,29.0,234640.0,0.696,0.0,2.0,0.0755,-11.095,0.0,10.0,7.0,0.0901,115.397,4.0,dance little sister,0.93,1988.0
0.0127,thompson twins,0.708,5.0,322493.0,0.727,0.205,1.0,0.0794,-12.233,1.0,11.0,1.0,0.0628,116.597,4.0,in the name of love '88,0.376,1988.0
0.314,kim wilde,0.657,5.0,208520.0,0.989,0.000119,4.0,0.0621,-5.211,1.0,11.0,10.0,0.0596,119.051,4.0,you came,0.639,1988.0
0.114,raze,0.83,12.0,303933.0,0.74,0.248,0.0,0.0494,-7.163,0.0,11.0,1.0,0.0468,118.971,4.0,break 4 love,0.921,1988.0
0.0605,bobby brown,0.758,12.0,288800.0,0.596,0.0,9.0,0.288,-11.406,1.0,11.0,7.0,0.0504,110.608,4.0,my prerogative,0.645,1988.0
0.0754,bros,0.675,19.0,220187.0,0.862,0.0,6.0,0.193,-6.363,0.0,11.0,10.0,0.0388,124.045,4.0,i owe you nothing,0.838,1988.0
0.013,noel,0.738,26.0,303773.0,0.666,0.0149,4.0,0.178,-15.112,0.0,11.0,1.0,0.0579,119.829,4.0,out of time,0.877,1988.0
0.0655,yazz and the plastic population,0.656,26.0,239840.0,0.929,0.0325,6.0,0.329,-6.16,0.0,11.0,2.0,0.0433,124.851,4.0,the only way is up,0.694,1988.0
0.0712,karyn white,0.797,26.0,294720.0,0.785,0.0,6.0,0.0691,-7.523,1.0,11.0,5.0,0.0723,105.072,4.0,the way you love me,0.863,1988.0
0.00617,duran duran,0.714,3.0,228067.0,0.77,0.394,7.0,0.0793,-8.918,1.0,12.0,1.0,0.0864,108.976,4.0,i don't want your love,0.841,1988.0
0.0876,pet shop boys,0.645,10.0,258333.0,0.923,0.00359,9.0,0.0303,-9.781,0.0,12.0,5.0,0.0441,109.988,4.0,domino dancing,0.81,1988.0
0.191,will downing,0.655,17.0,228773.0,0.822,0.0476,0.0,0.0791,-10.543,0.0,12.0,4.0,0.0332,120.783,4.0,a love supreme,0.935,1988.0
0.0121,apollonia,0.713,17.0,331240.0,0.644,0.231,1.0,0.0965,-11.038,1.0,12.0,6.0,0.0355,122.075,4.0,since i fell for you,0.896,1988.0
0.34,marc almond,0.688,17.0,261688.0,0.666,0.0,10.0,0.0593,-11.945,1.0,12.0,9.0,0.032,134.389,4.0,tears run rings,0.727,1988.0
0.105,camouflage,0.675,31.0,257000.0,0.764,0.136,7.0,0.284,-11.251,1.0,12.0,1.0,0.0366,123.676,4.0,the great commandment,0.909,1988.0
0.00669,samantha fox,0.827,7.0,234568.0,0.577,0.00422,6.0,0.0619,-12.315,1.0,1.0,2.0,0.0586,122.881,4.0,i wanna have some fun,0.855,1989.0
0.407,taylor dayne,0.73,7.0,228000.0,0.906,2.64e-05,7.0,0.288,-4.729,0.0,1.0,6.0,0.0412,130.267,4.0,don't rush me,0.959,1989.0
0.247,michael jackson,0.853,7.0,257760.0,0.981,0.468,8.0,0.306,-3.947,1.0,1.0,10.0,0.0751,118.193,4.0,smooth criminal,0.595,1989.0
0.0274,sheena easton,0.818,14.0,301373.0,0.808,0.0,7.0,0.0592,-8.536,0.0,1.0,2.0,0.0467,115.221,4.0,the lover in me,0.931,1989.0
0.0101,information society,0.705,14.0,304467.0,0.709,0.167,9.0,0.33,-12.083,0.0,1.0,5.0,0.0569,118.415,4.0,walking away,0.79,1989.0
0.0952,eighth wonder,0.681,14.0,210627.0,0.892,0.0348,4.0,0.119,-9.669,0.0,1.0,10.0,0.0407,117.805,4.0,cross my heart,0.922,1989.0
0.172,inner city,0.716,21.0,244773.0,0.783,0.0346,4.0,0.0327,-12.876,0.0,1.0,1.0,0.0496,121.306,4.0,good life,0.952,1989.0
0.132,morris day,0.702,21.0,284907.0,0.757,0.00093,9.0,0.179,-12.489,0.0,1.0,8.0,0.0497,122.252,4.0,are you ready,0.576,1989.0
0.0299,erasure,0.607,28.0,213987.0,0.784,3.85e-06,0.0,0.288,-7.963,1.0,1.0,2.0,0.0258,113.804,4.0,a little respect,0.622,1989.0
0.000507,tone-loc,0.943,4.0,263573.0,0.685,8.56e-06,7.0,0.0604,-11.903,1.0,2.0,1.0,0.188,125.515,4.0,wild thing,0.813,1989.0
0.0121,duran duran,0.659,11.0,266840.0,0.732,0.0588,2.0,0.271,-10.098,1.0,2.0,1.0,0.0427,120.007,4.0,all she wants is,0.766,1989.0
0.000303,new order,0.711,11.0,284093.0,0.954,0.834,0.0,0.07,-7.914,1.0,2.0,2.0,0.0707,124.982,4.0,fine time,0.897,1989.0
0.00605,jomanda,0.799,18.0,240173.0,0.702,0.00874,5.0,0.0356,-12.809,0.0,2.0,6.0,0.0365,122.932,4.0,make my body rock,0.964,1989.0
0.000255,pet shop boys,0.621,18.0,497040.0,0.882,0.24,7.0,0.197,-6.05,1.0,2.0,8.0,0.0303,126.811,4.0,left to my own devices,0.386,1989.0
0.026,sandee,0.774,18.0,509772.0,0.433,0.901,7.0,0.2,-13.55,1.0,2.0,9.0,0.0476,122.487,4.0,notice me,0.381,1989.0
0.0158,kon kan,0.578,25.0,241000.0,0.919,0.00164,11.0,0.118,-7.551,1.0,2.0,3.0,0.048,123.135,4.0,i beg your pardon,0.763,1989.0
5.25e-05,will to power,0.784,4.0,520933.0,0.724,0.576,2.0,0.0434,-11.488,1.0,3.0,1.0,0.055,123.163,4.0,fading away,0.701,1989.0
0.267,paula abdul,0.769,4.0,250032.0,0.826,0.0177,7.0,0.0638,-8.252,1.0,3.0,3.0,0.0624,95.862,4.0,straight up,0.762,1989.0
0.0111,ten city,0.638,11.0,255200.0,0.742,9.45e-05,7.0,0.0762,-11.421,1.0,3.0,1.0,0.0485,120.772,4.0,that's the way love is,0.698,1989.0
0.193,fine young cannibals,0.799,25.0,215773.0,0.687,0.000188,2.0,0.0307,-5.682,1.0,3.0,1.0,0.0431,108.804,4.0,she drives me crazy,0.965,1989.0
0.00797,milli vanilli,0.772,25.0,198573.0,0.822,0.00148,10.0,0.457,-5.649,0.0,3.0,3.0,0.123,97.718,4.0,girl you know it's true,0.526,1989.0
0.00487,figures on a beach,0.611,25.0,251800.0,0.812,0.00378,9.0,0.0223,-11.77,1.0,3.0,7.0,0.0841,118.936,4.0,you ain't seen nothing yet,0.845,1989.0
0.0119,raiana paige,0.644,1.0,213106.0,0.966,1.9e-05,9.0,0.113,-2.407,0.0,4.0,10.0,0.0735,120.851,4.0,open up your heart,0.924,1989.0
0.00024,maurice,0.812,8.0,278267.0,0.942,0.665,9.0,0.0942,-9.4,0.0,4.0,1.0,0.0666,125.458,4.0,this is acid,0.859,1989.0
0.014,chanelle,0.782,15.0,268926.0,0.929,0.00403,5.0,0.0786,-6.989,0.0,4.0,2.0,0.0502,123.157,4.0,one man,0.772,1989.0
0.0243,alyson williams,0.828,15.0,325440.0,0.623,1.2e-06,11.0,0.167,-11.861,1.0,4.0,3.0,0.0642,107.067,4.0,sleep talk,0.784,1989.0
0.264,madonna,0.624,22.0,342680.0,0.842,2.11e-05,5.0,0.181,-5.285,1.0,4.0,1.0,0.0376,111.037,4.0,like a prayer,0.257,1989.0
0.0156,yazz,0.729,22.0,303227.0,0.843,0.00173,7.0,0.659,-7.155,1.0,4.0,5.0,0.0425,123.825,4.0,stand up for your love rights,0.804,1989.0
0.00791,neneh cherry,0.738,29.0,246320.0,0.679,0.0,1.0,0.361,-9.891,1.0,4.0,1.0,0.0637,107.171,4.0,buffalo stance,0.735,1989.0
0.0755,tone-loc,0.988,29.0,248160.0,0.633,1.88e-06,5.0,0.0668,-15.012,0.0,4.0,8.0,0.0888,117.493,4.0,funky cold medina,0.929,1989.0
0.247,sparks,0.733,6.0,249867.0,0.624,0.000163,9.0,0.161,-9.474,0.0,5.0,7.0,0.0312,116.024,4.0,just got back from heaven,0.864,1989.0
0.00256,jody watley,0.711,13.0,261440.0,0.74,0.000872,7.0,0.0269,-8.438,1.0,5.0,1.0,0.0677,109.161,4.0,real love,0.753,1989.0
0.028,boxcar,0.737,13.0,429267.0,0.735,0.779,10.0,0.312,-11.897,0.0,5.0,8.0,0.06,124.354,4.0,freemason,0.513,1989.0
0.0176,new order,0.693,27.0,271907.0,0.93,0.327,0.0,0.304,-5.884,1.0,5.0,1.0,0.0442,128.853,4.0,round & round,0.685,1989.0
0.0711,de la soul,0.898,3.0,224693.0,0.92,5.92e-05,5.0,0.0908,-7.859,1.0,6.0,1.0,0.0636,114.343,4.0,"me, myself & i",0.875,1989.0
0.302,roberta flack,0.771,10.0,280360.0,0.562,0.00749,5.0,0.0879,-12.79,0.0,6.0,1.0,0.0318,118.755,4.0,uh-uh ooh ooh look out ( here it comes),0.779,1989.0
0.0233,yello,0.797,10.0,369579.0,0.934,0.672,9.0,0.39,-7.839,0.0,6.0,9.0,0.0708,124.025,4.0,tied up,0.337,1989.0
0.0511,inner city,0.659,17.0,239933.0,0.919,0.000581,4.0,0.247,-10.769,1.0,6.0,1.0,0.0641,119.285,4.0,ain't nobody better,0.703,1989.0
0.00183,edelweiss,0.683,17.0,221267.0,0.92,0.293,11.0,0.113,-8.899,0.0,6.0,7.0,0.0441,118.225,4.0,bring me edelweiss,0.764,1989.0
0.0186,soul ii soul (featuring caron wheeler),0.706,24.0,417987.0,0.377,0.00438,6.0,0.0651,-15.743,0.0,6.0,1.0,0.0967,92.969,4.0,keep on movin',0.831,1989.0
0.0154,donna summer,0.614,24.0,218933.0,0.878,0.00637,4.0,0.0486,-10.016,0.0,6.0,5.0,0.034,116.029,4.0,this time i know it's for real,0.865,1989.0
0.00145,the cure,0.506,24.0,315187.0,0.909,0.457,0.0,0.17,-5.746,0.0,6.0,7.0,0.08,100.101,4.0,fascination street,0.499,1989.0
0.00543,milli vanilli,0.851,24.0,249640.0,0.649,0.0029,6.0,0.156,-12.877,0.0,6.0,10.0,0.0748,100.302,4.0,baby don't forget my number,0.846,1989.0
0.00516,tom tom club,0.476,1.0,412680.0,0.858,0.128,4.0,0.908,-7.641,0.0,7.0,4.0,0.034,113.126,4.0,suboceana,0.724,1989.0
0.0107,real life,0.597,1.0,232587.0,0.882,0.0,9.0,0.0897,-5.923,0.0,7.0,5.0,0.0288,130.858,4.0,send me an angel 89,0.65,1989.0
0.152,expose,0.67,15.0,252467.0,0.887,2.32e-06,3.0,0.137,-8.787,0.0,7.0,2.0,0.0332,119.594,4.0,what you don't know,0.902,1989.0
0.0173,heavy d & the boyz,0.767,15.0,344747.0,0.721,0.0,0.0,0.28,-12.598,0.0,7.0,5.0,0.0779,119.95,4.0,we got our own thang,0.609,1989.0
0.149,hubert kah,0.712,15.0,212400.0,0.788,0.133,9.0,0.26,-8.301,0.0,7.0,7.0,0.0406,123.957,4.0,machine gun,0.809,1989.0
0.0464,the jacksons,0.77,15.0,322160.0,0.754,0.0,2.0,0.309,-10.784,1.0,7.0,8.0,0.0484,104.784,4.0,nothin (that compares 2 u),0.559,1989.0
0.0108,madonna,0.667,22.0,239093.0,0.93,0.0,7.0,0.176,-4.585,1.0,7.0,1.0,0.0608,115.57,4.0,express yourself,0.893,1989.0
0.0143,malcolm mclaren,0.617,29.0,242293.0,0.902,0.00528,5.0,0.292,-10.39,1.0,7.0,1.0,0.0449,114.707,4.0,deep in vogue,0.718,1989.0
0.0032,dino,0.789,29.0,307200.0,0.667,0.00957,4.0,0.068,-11.867,0.0,7.0,3.0,0.0888,108.285,4.0,i like it,0.933,1989.0
0.116,doug lazy,0.837,5.0,341933.0,0.725,0.54,0.0,0.0627,-13.706,1.0,8.0,1.0,0.0803,118.258,4.0,let it roll,0.531,1989.0
0.00352,ll cool j,0.853,5.0,317480.0,0.715,0.547,1.0,0.206,-6.155,0.0,8.0,9.0,0.136,119.46,4.0,i'm that type of guy,0.868,1989.0
0.0316,dead or alive,0.716,12.0,230773.0,0.956,5.96e-06,10.0,0.881,-4.974,0.0,8.0,1.0,0.104,120.643,4.0,come home with me baby,0.765,1989.0
0.118,sheena easton,0.771,12.0,248147.0,0.638,0.0,11.0,0.166,-9.396,0.0,8.0,2.0,0.0894,115.0,4.0,101,0.678,1989.0
0.0479,jody watley with eric b. & rakim,0.808,12.0,352120.0,0.663,2.53e-05,10.0,0.0989,-12.193,0.0,8.0,7.0,0.157,102.697,4.0,friends,0.515,1989.0
0.000388,the beloved,0.547,19.0,213627.0,0.922,0.79,7.0,0.349,-7.977,1.0,8.0,9.0,0.0312,124.149,4.0,your love takes me higher,0.722,1989.0
0.0287,seduction,0.616,26.0,276850.0,0.912,8.77e-05,10.0,0.0681,-4.069,0.0,8.0,3.0,0.0345,104.415,4.0,(you're my one and only) true love,0.927,1989.0
0.0185,lisa lisa and cult jam,0.813,26.0,364533.0,0.688,0.0105,6.0,0.0826,-10.891,1.0,8.0,7.0,0.0899,120.868,4.0,just git it together,0.835,1989.0
0.00497,nicole,0.766,2.0,418239.0,0.847,0.209,6.0,0.0176,-9.168,1.0,9.0,3.0,0.0528,120.649,4.0,happiness,0.822,1989.0
0.000428,soul ii soul (featuring caron wheeler),0.775,9.0,394747.0,0.587,0.0462,6.0,0.27,-11.55,1.0,9.0,1.0,0.0619,103.06,4.0,back to life (however do you want me),0.649,1989.0
0.0453,twin hype,0.837,9.0,301560.0,0.792,4.27e-05,5.0,0.233,-12.471,1.0,9.0,10.0,0.106,115.174,4.0,do it to the crowd,0.531,1989.0
0.0126,d-mob,0.835,16.0,212267.0,0.825,3.12e-05,10.0,0.139,-11.773,0.0,9.0,1.0,0.0626,120.131,4.0,it is time to get funky,0.872,1989.0
0.0104,inner city,0.596,23.0,300400.0,0.708,0.0505,9.0,0.0662,-13.942,0.0,9.0,1.0,0.0425,123.536,4.0,do you love what you feel,0.655,1989.0
0.00552,sybil,0.607,23.0,243427.0,0.786,0.000169,0.0,0.0673,-7.081,1.0,9.0,4.0,0.0596,96.569,4.0,don't make me over,0.905,1989.0
0.00235,"steve ""silk"" hurley",0.832,30.0,309640.0,0.578,0.000103,7.0,0.343,-15.396,1.0,9.0,3.0,0.0677,122.919,4.0,work it out,0.926,1989.0
0.00308,the cure,0.576,30.0,203707.0,0.733,0.373,9.0,0.277,-9.722,0.0,9.0,8.0,0.0281,140.024,4.0,love song,0.711,1989.0
0.00288,xymox,0.539,30.0,259307.0,0.795,0.568,7.0,0.314,-10.009,1.0,9.0,9.0,0.0413,126.159,4.0,blind hearts,0.43,1989.0
0.0276,janet jackson,0.712,14.0,252427.0,0.971,0.000122,6.0,0.303,-8.676,0.0,10.0,1.0,0.0403,115.194,4.0,miss you much,0.678,1989.0
0.0864,hubert kah,0.588,14.0,280000.0,0.914,0.0144,5.0,0.0568,-7.176,0.0,10.0,7.0,0.0388,126.22,4.0,so many people,0.554,1989.0
0.134,the cover girls,0.648,21.0,320533.0,0.675,0.000249,2.0,0.139,-9.401,0.0,10.0,4.0,0.0413,116.0,4.0,my heart skips a beat,0.54,1989.0
0.0608,babyface,0.802,21.0,241493.0,0.802,0.000252,2.0,0.0727,-6.709,1.0,10.0,5.0,0.0513,116.316,4.0,it's no crime,0.912,1989.0
0.179,paul mccartney,0.752,21.0,286627.0,0.664,0.726,9.0,0.0898,-9.925,1.0,10.0,10.0,0.0303,119.985,4.0,ou est le soleil?,0.332,1989.0
0.0133,lil louis & the world,0.689,28.0,591733.0,0.505,0.818,6.0,0.345,-13.846,1.0,10.0,1.0,0.0867,123.948,4.0,french kiss,0.564,1989.0
0.097,donna summer,0.595,28.0,244293.0,0.755,0.000514,4.0,0.0707,-12.757,0.0,10.0,3.0,0.0334,126.027,4.0,love's about to change my heart,0.589,1989.0
0.000554,george lamond,0.604,11.0,297827.0,0.879,0.00147,6.0,0.062,-5.199,0.0,11.0,4.0,0.0422,120.753,4.0,without you,0.623,1989.0
0.00129,fast eddie,0.87,2.0,296129.0,0.918,0.0189,11.0,0.0579,-4.138,0.0,12.0,1.0,0.0621,124.372,4.0,git on up,0.924,1989.0
0.157,thompson twins,0.724,2.0,211800.0,0.569,0.00498,0.0,0.038,-11.888,1.0,12.0,2.0,0.0282,109.936,4.0,sugar daddy,0.923,1989.0
0.0325,the b-52s,0.715,2.0,321573.0,0.817,1.61e-06,5.0,0.851,-6.227,0.0,12.0,7.0,0.0532,133.858,4.0,love shack,0.871,1989.0
0.21,brother beyond,0.657,2.0,207427.0,0.605,1.14e-05,1.0,0.109,-16.0,0.0,12.0,10.0,0.0302,116.172,4.0,be my twin,0.963,1989.0
6.06e-05,mr. lee,0.819,9.0,229040.0,0.763,0.0624,6.0,0.0938,-11.772,1.0,12.0,2.0,0.048,124.286,4.0,get busy,0.963,1989.0
0.0359,heavy d & the boyz,0.781,9.0,303400.0,0.466,0.0216,4.0,0.0299,-17.117,0.0,12.0,7.0,0.113,105.451,4.0,somebody for me,0.47,1989.0
0.0164,grace jones,0.671,16.0,430320.0,0.824,0.491,6.0,0.0905,-11.559,1.0,12.0,1.0,0.0605,120.644,4.0,love on top of love-killer kiss,0.814,1989.0
0.0827,taylor dayne,0.773,23.0,262480.0,0.893,2.25e-06,5.0,0.0984,-4.768,1.0,12.0,8.0,0.034,121.37,4.0,with every beat of my heart,0.971,1989.0
